childgender,childage,enrolled,momage,mauza,momeduc,schoolpresent7,birth_tehsil,child_edu_time
2,14,1,40,313310208002,1,0,3133,180
1,12,0,40,313310208002,1,0,3133,0
1,11,1,36,313310208002,0,0,3131,180
1,15,1,36,313310208002,0,0,3131,0
2,13,1,36,313310208002,0,0,3131,120
2,7,1,36,313310208002,0,0,3131,240
1,15,1,39,313310208002,1,1,3543,240
1,13,1,39,313310208002,1,1,3543,270
2,11,1,39,313310208002,1,1,3543,210
1,8,1,39,313310208002,1,1,3543,150
1,10,1,25,313310208002,1,1,3134,420
2,6,1,25,313310208002,1,1,3134,300
2,8,1,25,313310208002,1,1,3134,180
1,11,1,55,313310208002,0,0,3313,90
2,14,0,55,313310208002,0,0,3313,0
2,9,1,35,313310208002,1,1,3133,240
1,5,1,35,313310208002,1,1,3133,60
2,6,1,35,313310208002,1,1,3133,180
2,7,1,35,313310208002,1,1,3133,180
2,15,0,42,313310208002,0,0,3133,0
1,5,1,42,313310208002,0,0,3133,60
2,9,1,42,313310208002,0,0,3133,60
2,11,1,42,313310208002,0,0,3133,120
2,13,1,42,313310208002,0,0,3133,60
2,10,1,33,313310208002,0,0,3131,165
2,11,1,33,313310208002,0,0,3131,285
1,8,1,33,313310208002,0,0,3131,165
2,8,1,31,313310208002,1,0,3133,285
2,6,1,31,313310208002,1,0,3133,225
1,10,1,52,313310208002,0,0,3131,180
1,14,1,52,313310208002,0,0,3131,270
2,7,0,32,313310208002,0,1,3131,0
1,15,0,32,313310208002,0,1,3131,0
2,9,0,32,313310208002,0,1,3131,0
1,12,0,32,313310208002,0,1,3131,0
1,6,0,32,313310208002,0,1,3131,0
2,15,0,52,313310601001,0,0,3133,0
1,9,1,52,313310601001,0,0,3133,180
1,6,1,52,313310601001,0,0,3133,120
1,14,1,45,313310601001,0,0,3133,210
1,11,1,45,313310601001,0,0,3133,210
2,8,1,45,313310601001,0,0,3133,120
1,8,1,28,313310601001,0,0,3133,60
2,8,0,21,313310601001,0,0,3133,0
1,6,0,21,313310601001,0,0,3133,0
1,13,1,48,313310601001,0,0,3133,120
2,10,0,48,313310601001,0,0,3133,0
1,14,1,30,313310601001,0,0,3133,0
2,8,1,30,313310601001,0,0,3133,60
1,6,1,30,313310601001,0,0,3133,60
1,9,1,36,313310601001,0,0,3133,180
2,11,0,36,313310601001,0,0,3133,0
1,14,1,40,313310601001,0,0,3133,180
1,5,1,40,313310601001,0,0,3133,60
2,12,0,40,313310601001,0,0,3133,0
1,11,1,40,313310601001,0,0,3133,120
2,7,1,40,313310601001,0,0,3133,60
1,10,1,31,313310601001,0,0,3133,120
2,7,0,31,313310601001,0,0,3133,0
1,12,1,31,313310601001,0,0,3133,120
2,5,1,36,331310604001,0,1,3843,30
2,10,1,36,331310604001,0,1,3843,90
1,8,1,36,331310604001,0,1,3843,90
1,12,1,36,331310604001,0,1,3843,90
1,15,1,40,331310604001,1,1,3311,210
2,12,1,40,331310604001,1,1,3311,240
1,10,1,40,331310604001,1,1,3311,240
1,12,1,33,331310604001,0,1,3311,150
2,8,1,33,331310604001,0,1,3311,150
1,10,1,33,331310604001,0,1,3311,150
1,9,1,28,331310710003,1,1,3313,180
1,5,0,28,331310710003,1,1,3313,120
2,6,1,45,331310710003,1,1,9998,180
1,11,1,45,331310710003,1,1,9998,180
2,14,1,45,331310710003,1,1,9998,180
1,9,1,45,331310710003,1,1,9998,180
2,12,1,45,331310710003,1,1,9998,180
2,11,1,36,331310710003,1,1,3314,180
1,15,1,36,331310710003,1,1,3314,180
1,7,1,36,331310710003,1,1,3314,180
1,9,1,36,331310710003,1,1,3314,180
1,13,1,36,331310710003,1,1,3314,180
2,9,1,50,331310710003,0,1,3313,180
2,15,1,50,331310710003,0,1,3313,180
1,6,1,34,331310710003,1,1,3313,180
1,9,1,34,331310710003,1,1,3313,180
2,7,1,34,331310710003,1,1,3313,180
1,10,1,34,331310710003,1,1,3313,240
1,12,1,34,331310710003,1,1,3313,240
2,7,1,40,331310710003,1,1,3313,180
2,13,1,40,331310710003,1,1,3313,180
1,8,1,40,331310710003,1,1,3313,180
1,8,1,35,331310710003,0,1,3313,180
1,11,1,35,331310710003,0,1,3313,180
2,8,1,28,331310407003,0,1,3313,60
2,12,1,28,331310407003,0,1,3313,60
2,14,1,28,331310407003,0,1,3313,210
2,10,1,28,331310407003,0,1,3313,60
1,6,1,28,331310407003,0,1,3313,60
1,10,1,35,331310407003,0,1,3313,240
2,12,1,35,331310407003,0,1,3313,240
2,9,1,35,331310407003,0,1,3313,240
2,7,0,35,331310407003,0,1,3313,0
1,12,1,40,331410205002,1,0,3314,210
1,10,0,40,331410205002,1,0,3314,0
2,13,1,40,331410205002,1,0,3314,150
2,14,0,60,331410205002,0,0,3461,0
2,14,0,34,331410205002,0,1,3532,0
2,11,1,34,331410205002,0,1,3532,150
1,7,1,34,331410205002,0,1,3532,180
2,13,0,34,331410205002,0,1,3532,0
1,8,1,34,331410205002,0,1,3532,180
1,10,1,35,331410205002,1,1,3314,300
2,6,1,35,331410205002,1,1,3314,300
1,9,1,35,331410205002,1,1,3314,300
2,12,0,35,331410205002,1,1,3314,0
2,9,1,36,331410205002,1,1,3313,240
1,13,0,36,331410205002,1,1,3313,0
1,12,1,36,331410205002,1,1,3313,210
2,6,1,36,331410205002,1,1,3313,120
2,10,1,36,331410205002,1,1,3313,240
2,8,1,35,331410205002,0,0,3313,180
2,6,1,35,331410205002,0,0,3313,180
2,10,1,35,331410205002,0,0,3313,180
1,8,1,39,331410205002,1,0,3314,180
1,12,1,39,331410205002,1,0,3314,180
2,14,0,48,331410205002,0,0,3652,0
1,9,1,48,331410205002,0,0,3652,60
2,14,0,40,331410205002,0,0,3314,0
2,9,1,40,331410205002,0,0,3314,210
1,6,1,40,331410205002,0,0,3314,60
2,13,1,35,331410205002,0,1,3314,180
2,10,1,35,331410205002,0,1,3314,180
1,11,1,40,331410205002,0,0,3314,210
1,13,1,40,331410205002,0,0,3314,210
1,11,0,40,331410205002,0,0,3311,0
2,15,0,40,331410205002,0,0,3311,0
1,9,1,40,331410205002,0,0,3311,300
2,14,0,52,331310401002,1,0,3512,0
1,8,1,52,331310401002,1,0,3512,180
2,6,1,34,331310401002,0,1,3531,180
2,9,1,34,331310401002,0,1,3531,180
1,5,1,34,331310401002,0,1,3531,180
2,7,1,35,331310401002,1,1,3311,180
2,8,1,35,331310401002,1,1,3311,180
2,8,1,38,331310401002,0,0,3313,180
1,6,1,38,331310401002,0,0,3313,60
1,5,0,38,331310401002,0,0,3313,0
1,14,0,38,331310401002,0,0,3313,0
2,5,0,35,331310401002,0,1,3331,0
1,12,1,35,331310401002,0,1,3331,240
1,9,1,35,331310401002,0,1,3331,240
2,14,0,54,331310401002,0,0,3315,0
2,9,1,30,331310401002,0,1,3313,150
2,10,1,30,331310401002,0,1,3313,150
1,6,0,32,331310401002,0,0,3613,0
1,12,1,35,331310407003,1,0,3133,120
2,10,1,35,331310407003,1,0,3133,120
2,6,1,32,331310407003,0,0,3313,240
2,14,1,32,331310407003,0,0,3313,240
2,11,1,32,331310407003,0,0,3313,240
1,9,1,32,331310407003,0,0,3313,240
2,14,1,47,331310407003,0,0,3133,240
1,12,1,47,331310407003,0,0,3133,240
2,10,1,47,331310407003,0,0,3133,240
2,13,1,50,331310407003,1,1,3313,210
2,5,1,35,331310407003,1,1,3314,180
1,9,1,35,331310407003,1,1,3314,180
1,7,1,35,331310407003,1,1,3314,180
2,10,1,35,331310407003,0,1,3313,120
1,14,1,35,331310407003,0,1,3313,390
2,6,1,35,331310407003,0,1,3313,60
2,9,0,45,331310407003,0,0,3313,0
2,13,0,45,331310407003,0,0,3313,0
2,7,0,45,331310407003,0,0,3313,0
1,5,0,45,331310407003,0,0,3313,0
1,11,0,45,331310407003,0,0,3313,0
2,10,1,45,331310407003,0,0,3313,120
2,7,1,45,331310407003,0,0,3313,120
2,13,1,45,331310407003,0,0,3313,120
2,15,0,45,331310407003,0,0,3313,0
1,14,0,48,331310407003,0,0,3313,0
1,12,0,48,331310407003,0,0,3313,0
1,5,0,30,331310407003,1,1,3313,0
2,12,1,38,331310709002,1,1,9995,300
2,10,1,38,331310709002,1,1,9995,120
1,8,1,38,331310709002,1,1,9995,120
2,8,1,39,331310709002,0,1,3313,120
1,10,1,39,331310709002,0,1,3313,120
1,12,1,39,331310709002,0,1,3313,120
1,12,1,30,331310709002,0,1,3314,180
1,8,1,30,331310709002,0,1,3314,120
2,13,1,42,331310709002,0,0,3313,180
2,11,1,42,331310709002,0,0,3313,180
2,9,1,35,331310709002,0,1,3311,150
2,15,1,35,331310709002,0,1,3311,240
1,11,1,35,331310709002,0,1,3311,270
2,5,1,35,331310709002,0,1,3311,0
2,7,1,35,331310709002,0,1,3311,150
2,7,0,35,331310709002,0,1,3313,60
2,14,1,35,331310709002,0,1,3313,180
2,9,1,35,331310709002,0,1,3313,180
1,12,1,35,331310709002,0,1,3313,180
2,5,0,35,331310709002,0,1,3313,60
1,9,1,45,331310709002,0,0,3411,120
2,14,1,45,331310709002,0,0,3411,300
2,11,1,45,331310709002,0,0,3411,120
1,7,1,45,331310709002,0,0,3411,120
2,9,1,32,331310504001,0,1,3313,240
1,5,1,32,331310504001,0,1,3313,240
2,7,1,32,331310504001,0,1,3313,240
2,11,1,32,331310504001,0,1,3313,240
2,9,1,35,331310504001,0,1,3313,240
1,6,0,35,331310504001,0,1,3313,120
1,14,1,35,331310504001,0,1,3313,240
1,11,1,35,331310504001,0,1,3313,240
1,12,1,35,331310504001,0,1,3313,240
2,9,1,33,331310504001,0,1,3313,30
2,5,0,33,331310504001,0,1,3313,0
1,12,1,62,331310504001,0,0,3321,120
2,14,0,45,331310504001,0,0,3314,0
2,12,0,45,331310504001,0,0,3314,0
1,10,1,37,331310504001,0,1,3843,240
2,13,1,37,331310504001,0,1,3843,210
1,6,1,36,331310504001,0,1,3311,180
1,14,0,36,331310504001,0,1,3311,0
1,10,1,36,331310504001,0,1,3311,180
2,12,1,36,331310504001,0,1,3311,180
1,9,1,32,331310504001,0,1,3313,120
1,7,1,32,331310504001,0,1,3313,120
1,5,1,35,331310504001,0,1,9998,120
1,8,1,35,331310504001,0,1,9998,120
2,10,1,35,331310504001,0,1,9998,120
2,11,1,35,331310504001,0,1,9998,120
2,14,0,41,331310504001,0,0,3321,60
1,7,1,41,331310504001,0,0,3321,60
2,12,1,41,331310504001,0,0,3321,300
2,14,0,44,331310504001,0,0,3122,0
1,11,1,44,331310504001,0,0,3122,180
1,7,1,44,331310504001,0,0,3122,180
2,12,1,44,331310504001,0,0,3122,180
2,7,0,34,331510301001,0,1,3315,0
1,9,0,34,331510301001,0,1,3315,0
1,15,0,34,331510301001,0,1,3315,0
1,9,1,38,331510301001,1,1,3414,225
1,12,1,38,331510301001,1,1,3414,225
1,11,1,38,331510301001,1,1,3414,225
2,9,1,30,331510301001,1,1,9997,225
1,14,0,52,331510301001,0,0,3333,0
1,10,1,52,331510301001,0,0,3333,90
1,13,1,52,331510301001,0,0,3333,90
2,7,1,42,331510301001,0,1,3315,180
1,5,0,42,331510301001,0,1,3315,0
2,9,1,42,331510301001,0,1,3315,180
2,15,0,42,331510301001,0,1,3315,0
2,13,0,42,331510301001,0,1,3315,0
2,15,0,43,371110301001,0,1,3711,0
1,8,1,43,371110301001,0,1,3711,60
1,13,1,43,371110301001,0,1,3711,120
1,15,0,42,371110301001,0,1,9995,0
1,11,1,42,371110301001,0,1,9995,270
2,6,1,42,371110301001,0,1,9995,270
2,14,1,38,371110301001,0,1,3711,120
1,12,1,38,371110301001,0,1,3711,120
2,6,1,38,371110301001,0,1,3711,120
2,9,1,38,371110301001,0,1,3711,120
1,12,1,31,371110301001,0,1,3711,150
2,9,0,31,371110301001,0,1,3711,0
2,6,0,33,371110301001,1,1,3711,0
2,13,1,37,371110301001,0,1,3711,120
1,9,1,37,371110301001,0,1,3711,60
2,7,1,37,371110301001,0,1,3711,60
1,6,1,33,331510107003,0,0,3414,180
2,8,1,33,331510107003,0,0,3414,210
2,6,1,34,331510107003,1,1,3331,60
1,10,1,34,331510107003,1,1,3331,60
2,11,0,34,331510107003,1,1,3331,0
1,7,1,34,331510107003,1,1,3331,60
1,14,1,36,331510107003,0,1,3462,270
2,12,1,36,331510107003,0,1,3462,180
1,15,1,36,331510107003,0,1,3462,210
2,7,1,38,331510107003,0,0,3451,120
1,12,0,38,331510107003,0,0,3451,0
2,8,1,38,331510107003,0,0,3451,120
2,10,1,38,331510107003,0,0,3451,180
2,14,1,32,331510107003,0,1,3313,120
2,9,1,32,331510107003,0,1,3313,120
1,7,1,32,331510107003,0,1,3313,120
2,15,0,32,331510107003,0,1,3313,0
1,8,0,43,331510107003,1,1,3331,90
2,14,0,43,331510107003,1,1,3331,0
2,10,1,43,331510107003,1,1,3331,150
2,12,1,43,331510107003,1,1,3331,150
1,10,0,45,331510107003,0,1,3313,0
2,15,0,45,331510107003,0,1,3313,0
1,7,0,40,331510107003,0,1,3315,0
2,8,1,40,331510107003,0,1,3315,180
2,14,0,45,331510107003,0,0,3462,0
1,13,1,45,331510107003,0,0,3462,180
2,6,1,45,331510107003,0,0,3462,60
2,11,1,45,331510107003,0,0,3462,180
2,10,1,45,331510107003,0,0,3462,60
2,9,1,42,331510107003,1,1,9995,150
2,13,1,42,331510107003,1,1,9995,210
2,11,1,37,331510107003,1,1,3315,180
2,9,1,37,331510107003,1,1,3315,180
1,12,1,37,331510107003,1,1,3315,180
2,14,1,37,331510107003,1,1,3315,150
1,8,1,40,331510107003,0,0,3651,60
2,11,1,40,331510107003,0,0,3651,120
2,13,1,40,331510107003,0,0,3651,120
1,5,0,40,331510107003,0,0,3651,0
2,6,1,32,331510107003,1,1,3611,180
2,10,1,33,331510107003,1,1,3315,300
1,12,1,42,331310503001,0,1,3315,0
1,5,1,42,331310503001,0,1,3315,150
1,7,1,42,331310503001,0,1,3315,150
2,13,1,41,331310503001,1,1,9998,120
1,15,1,41,331310503001,1,1,9998,270
1,11,1,41,331310503001,1,1,9998,150
1,7,1,41,331310503001,1,1,9998,210
2,11,0,38,331310503001,0,0,3315,0
2,7,1,38,331310503001,0,0,3315,180
2,6,1,38,331310503001,0,0,3315,180
2,9,1,38,331310503001,0,0,3315,180
2,12,0,38,331310503001,0,0,3315,0
1,12,1,34,331310503001,1,0,3662,120
1,8,1,34,331310503001,1,0,3662,150
2,5,1,34,331310503001,1,0,3662,150
1,10,1,34,331310503001,1,0,3662,120
2,8,1,35,331310503001,1,0,3611,105
1,6,1,35,331310503001,1,0,3611,105
1,10,1,35,331310503001,1,0,3611,105
2,8,1,32,331310503001,0,1,3663,180
2,5,1,32,331310503001,0,1,3663,180
1,6,1,32,331310503001,0,1,3663,180
2,9,1,32,331310503001,0,1,3663,180
1,10,1,32,331310503001,0,1,3663,180
1,8,1,35,331310503001,1,1,3313,300
1,14,1,35,331310503001,1,1,3313,330
1,11,1,35,331310503001,1,1,3313,270
2,5,1,35,331310503001,1,1,3313,300
1,7,1,30,331310503001,0,0,3642,180
1,8,1,30,331310503001,0,0,3642,180
2,7,1,32,331310503001,1,0,3313,150
2,5,0,32,331310503001,1,0,3313,0
1,9,1,32,331310503001,1,0,3313,150
2,9,1,26,331310503001,0,1,3313,150
2,7,1,26,331310503001,0,1,3313,150
2,5,1,26,331310503001,0,1,3313,90
2,13,1,31,331310503001,0,1,3313,120
2,8,1,31,331310503001,0,1,3313,120
1,15,1,31,331310503001,0,1,3313,165
2,10,1,31,331310503001,0,1,3313,120
2,10,1,46,371110602003,0,0,3711,180
2,15,1,32,371110602003,0,0,3711,180
1,10,1,32,371110602003,0,0,3711,180
1,12,1,32,371110602003,0,0,3711,180
1,7,1,32,371110602003,0,0,3711,180
2,10,1,40,331310504001,0,0,3332,120
2,5,1,40,331310504001,0,0,3332,120
1,8,1,40,331310504001,0,0,3332,120
2,10,1,39,331310502002,1,0,3313,210
2,8,1,39,331310502002,1,0,3313,150
1,14,1,39,331310502002,1,0,3313,60
2,5,0,39,331310502002,1,0,3313,0
1,9,1,35,331310502002,0,0,3313,75
2,13,0,33,331310502002,0,0,3321,0
1,14,0,33,331310502002,0,0,3321,0
1,7,1,33,331310502002,0,0,3321,180
2,9,1,33,331310502002,0,0,3321,180
2,11,1,33,331310502002,0,0,3321,180
2,12,1,45,331510201001,0,1,9998,120
2,13,0,45,331510201001,0,1,9998,0
1,8,1,36,331510201001,0,1,3315,90
1,15,1,36,331510201001,0,1,3315,165
2,12,1,40,331510201001,0,1,3843,180
1,6,1,40,331510201001,0,1,3843,240
1,14,1,40,331510201001,0,1,3843,240
2,9,1,40,331510201001,0,1,3843,240
2,10,1,46,331510201001,0,1,3315,225
1,14,1,46,331510201001,0,1,3315,210
2,11,1,33,331510201001,1,1,3315,225
2,5,1,33,331510201001,1,1,3315,180
2,9,1,33,331510201001,1,1,3315,240
2,7,1,34,331510201001,0,1,3315,180
1,9,1,34,331510201001,0,1,3315,270
2,11,1,34,331510201001,0,1,3315,240
1,12,1,48,331510201001,1,1,3315,300
1,13,1,48,331510201001,1,1,3315,300
2,10,1,48,331510201001,1,1,3315,240
2,7,1,34,331410604003,0,1,3544,120
2,14,1,34,331410604003,0,1,3544,150
2,12,1,34,331410604003,0,1,3544,150
1,9,1,25,331410604003,1,1,3314,270
1,8,1,47,331510301001,0,0,3315,120
2,6,1,47,331510301001,0,0,3315,120
2,9,1,47,331510301001,0,0,3315,120
1,12,1,47,331510301001,0,0,3315,180
2,5,0,47,331510301001,0,0,3315,0
1,5,1,32,331510301001,0,1,3315,240
1,11,0,32,331510301001,0,1,3315,0
2,9,1,32,331510301001,0,1,3315,240
1,12,0,32,331510301001,0,1,3315,0
1,13,1,32,331510301001,0,1,3315,120
2,5,0,28,331510301001,0,1,3315,0
1,8,0,37,331510301001,0,1,3331,0
2,5,0,37,331510301001,0,1,3331,0
2,13,0,37,331510301001,0,1,3331,0
2,10,0,37,331510301001,0,1,3331,0
1,10,1,38,331510301001,0,1,3314,60
2,14,0,38,331510301001,0,1,3314,0
1,12,0,38,331510301001,0,1,3314,0
1,12,1,43,331510301001,0,1,3313,240
2,10,1,43,331510301001,1,1,3315,135
2,12,1,43,331510301001,1,1,3315,195
1,7,1,32,331510106003,0,0,3542,180
1,10,1,32,331510106003,0,0,3542,180
1,12,1,32,331510106003,0,0,3542,180
1,7,1,38,331510106003,1,0,3313,180
1,9,1,38,331510106003,1,0,3313,180
2,5,1,38,331510106003,1,0,3313,120
2,13,1,38,331510106003,1,0,3313,210
2,12,1,38,331510106003,1,0,3313,150
1,13,1,36,331510106003,0,0,3313,240
1,12,1,36,331510106003,0,0,3313,240
1,8,1,36,331510106003,0,0,3313,180
2,8,1,35,331510106003,0,1,3315,300
2,6,1,35,331510106003,0,1,3315,300
1,13,1,35,331510106003,0,1,3315,300
2,8,0,30,331510106003,0,1,3315,0
1,7,1,30,331510106003,0,1,3315,180
1,11,1,30,331510106003,0,1,3315,150
1,5,1,30,331510106003,0,1,3315,180
1,14,1,35,331510106003,0,1,3315,240
2,10,1,35,331510106003,0,1,3315,180
1,7,1,35,331510106003,0,1,3315,240
2,7,1,32,331510106003,1,1,3313,90
2,10,1,32,331510106003,1,1,3313,90
1,8,1,35,331510106003,0,0,3316,180
1,12,0,35,331510106003,0,0,3316,0
1,11,1,35,331510106003,0,0,3316,180
2,14,1,35,331510106003,0,0,3316,300
2,10,1,35,331510106003,0,0,3316,180
1,6,1,45,331510106003,0,0,3315,180
1,12,1,45,331510106003,0,0,3315,150
1,15,0,45,331510106003,0,0,3315,0
1,14,1,49,331510106003,0,1,3313,240
1,6,0,48,331510106003,0,1,3331,0
1,12,1,40,331510106003,0,1,3314,210
1,8,1,40,331510106003,0,1,3314,210
1,10,1,40,331510106003,0,1,3314,210
1,15,0,40,331510106003,0,1,3314,0
2,10,1,38,331510106003,0,0,3332,150
1,6,1,38,331510106003,0,0,3332,180
1,9,1,38,331510106003,0,0,3332,180
1,7,0,40,331510106003,0,1,3544,0
1,10,1,40,331510106003,0,1,3544,60
1,8,1,40,331510106003,0,1,3544,60
1,14,1,40,331510106003,0,1,3544,60
1,12,1,40,331510106003,0,1,3544,60
2,10,1,32,331510106003,0,1,3544,120
2,12,1,32,331510106003,0,1,3544,300
2,8,1,32,331510106003,0,1,3544,60
1,11,1,36,371210304002,0,1,3712,120
2,6,1,36,371210304002,0,1,3712,120
2,13,1,36,371210304002,0,1,3712,120
2,10,1,40,371210304002,0,1,3712,150
1,10,1,37,371210304002,0,1,3712,120
1,9,1,40,371210304002,0,1,3712,120
1,10,1,40,371210304002,0,1,3712,120
1,5,0,40,371210304002,0,1,3712,0
2,14,1,40,331310604001,0,1,3313,240
2,7,1,40,331310604001,0,1,3313,240
2,10,1,40,331310604001,0,1,3313,180
1,14,0,35,331310604001,0,1,3313,0
1,9,1,35,331310604001,0,1,3313,180
2,5,1,35,331310604001,0,1,3313,240
1,7,1,35,331310604001,0,1,3313,240
2,13,0,32,331310604001,0,1,3125,0
1,8,1,32,331310604001,0,1,3125,120
1,15,1,32,331310604001,0,1,3125,0
1,10,1,32,331310604001,0,1,3125,120
2,11,1,32,331310604001,0,1,3125,60
1,6,1,32,331310604001,0,1,3125,120
1,12,1,32,331310604001,1,1,3315,180
1,10,1,32,331310604001,1,1,3315,300
2,8,1,32,331310604001,1,1,3315,210
2,12,1,45,331310604001,1,1,3313,150
1,8,1,35,331411009001,0,1,3314,120
2,11,0,35,331411009001,0,1,3314,0
1,15,1,42,331411009001,0,0,3314,240
1,10,1,42,331411009001,0,0,3314,240
1,8,1,35,331411009001,1,1,3314,240
1,5,1,35,331411009001,1,1,3314,180
1,10,1,35,331411009001,1,1,3314,240
1,12,1,43,331411009001,0,0,3314,180
2,10,1,43,331411009001,0,0,3314,180
2,13,0,43,331411009001,0,0,3314,0
2,15,0,43,331411009001,0,0,3314,0
1,7,1,43,331411009001,0,0,3314,180
1,14,1,48,331411009001,0,0,3542,180
2,8,0,45,331411009001,0,0,3314,0
1,10,1,45,331411009001,0,0,3314,240
1,12,0,45,331411009001,0,0,3314,0
1,14,0,45,331411009001,0,0,3314,0
2,5,0,30,331411009001,0,1,3315,120
2,15,0,35,331411009001,0,1,3513,0
1,10,0,44,331411009001,0,0,3314,0
1,8,1,44,331411009001,0,0,3314,90
1,11,1,42,331411009001,0,1,3314,120
2,14,0,42,331411009001,0,1,3314,0
1,9,1,42,331411009001,0,1,3314,120
1,13,1,42,331411009001,0,0,3314,120
2,5,1,42,331411009001,0,0,3314,120
1,6,1,28,331411009001,0,1,3314,300
1,8,1,28,331411009001,0,1,3314,300
2,9,0,28,331411009001,0,1,3314,0
2,8,1,45,331411009001,0,0,3313,300
1,10,1,45,331411009001,0,0,3313,300
1,14,1,45,331411009001,0,0,3313,300
2,13,1,40,331411009001,0,0,3314,180
2,6,1,37,331310604001,1,1,3333,75
2,11,1,37,331310604001,1,1,3333,105
2,9,1,37,331310604001,1,1,3333,105
2,15,0,51,331510502002,0,1,3315,0
2,8,1,51,331510502002,0,1,3315,90
1,12,1,51,331510502002,0,1,3315,90
2,9,1,35,331510502002,0,1,3315,90
1,11,1,35,331510502002,0,1,3315,90
1,8,1,35,331510502002,0,1,3315,90
2,9,1,35,331510502002,1,1,3541,240
1,6,1,35,331510502002,1,1,3541,240
2,8,1,35,331510502002,1,1,3541,240
1,7,0,26,331510502002,0,1,3315,0
2,10,1,26,331510502002,0,1,3315,210
1,12,1,26,331510502002,0,1,3315,250
1,8,1,24,331510502002,0,1,3315,90
2,5,1,24,331510502002,0,1,3315,90
1,6,1,27,331510502002,0,1,3315,165
2,8,1,27,331510502002,0,1,3315,165
1,8,1,40,331510502002,0,0,3314,90
1,9,1,40,331510502002,0,0,3314,90
1,6,1,40,331510502002,0,0,3314,30
1,12,0,40,331510502002,0,0,3314,0
1,5,0,40,331510502002,0,0,3314,0
1,14,1,45,331510502002,0,1,3315,150
2,7,1,45,331510502002,1,1,9995,210
2,12,1,45,331510502002,1,1,9995,270
1,7,1,37,331510502002,0,0,3532,90
1,9,1,37,331510502002,0,0,3532,90
2,7,1,32,331310407003,1,1,3333,240
1,5,1,32,331310407003,1,1,3333,240
2,9,1,32,331310407003,1,1,3333,240
1,10,1,35,331510301001,1,1,3333,90
2,8,0,32,331310305001,0,0,3313,0
2,6,0,32,331310305001,0,0,3313,0
2,11,1,33,331310305001,1,1,9998,180
2,13,1,33,331310305001,1,1,9998,300
2,8,1,33,331310305001,1,1,9998,180
1,12,1,42,331310305001,1,0,3313,180
1,9,1,42,331310305001,1,0,3313,180
2,5,1,42,331310305001,1,0,3313,180
1,13,1,43,331310305001,0,1,3313,360
1,9,1,43,331310305001,0,1,3313,300
2,7,1,43,331310305001,0,1,3313,120
2,11,1,43,331310305001,0,1,3313,300
2,14,1,40,331310305001,1,1,3311,150
1,8,1,40,331310305001,1,1,3311,240
1,5,1,40,331310305001,1,1,3311,210
1,13,1,40,331310305001,1,1,3311,180
1,8,1,40,331310305001,0,0,3313,60
1,13,1,40,331310305001,0,0,3313,120
2,10,1,40,331310305001,0,0,3313,120
1,6,1,40,331310305001,0,0,3313,60
1,13,1,45,331310305001,0,0,3313,240
1,7,1,35,331310305001,0,0,3313,210
1,12,1,35,331310305001,0,0,3313,210
2,11,1,35,331310305001,0,0,3313,210
1,9,1,37,331310305001,0,0,3313,90
1,6,1,40,331310305001,0,0,3313,150
1,13,1,40,331310305001,0,0,3313,240
2,9,1,40,331310305001,0,0,3313,150
1,11,1,38,331310305001,0,0,3313,120
2,8,1,38,331310305001,0,0,3313,120
2,6,1,38,331310305001,0,0,3313,120
1,14,1,53,331310305001,0,1,9995,240
1,12,1,53,331310305001,0,1,9995,60
1,13,1,35,331310305001,0,0,3814,300
1,9,1,35,331310305001,0,0,3814,240
2,7,1,35,331310305001,0,0,3814,240
1,11,1,35,331310305001,0,0,3814,360
1,7,1,50,331310305001,0,1,3313,60
2,11,1,50,331310305001,0,1,3313,180
2,11,1,30,331410103001,0,0,3322,300
2,5,1,30,331410103001,0,0,3322,180
1,10,1,30,331410103001,0,0,3322,180
2,8,1,30,331410103001,0,0,3322,180
2,14,1,38,331310301001,1,0,3313,300
2,6,1,38,331310301001,1,0,3313,210
2,11,1,38,331310301001,1,0,3313,270
2,10,1,38,331310301001,1,0,3313,270
1,12,1,38,331310301001,1,0,3313,270
1,11,1,42,331310301001,1,0,3661,240
2,7,1,42,331310301001,1,0,3661,240
2,9,1,42,331310301001,1,0,3661,240
1,14,1,42,331310301001,1,0,3661,360
2,8,1,40,331310301001,0,1,3315,330
2,11,1,40,331310301001,0,1,3315,330
2,6,0,40,331310301001,0,1,3315,0
2,9,1,40,331310301001,0,1,3315,330
1,14,1,40,331310301001,0,0,3651,180
1,12,1,40,331310301001,0,0,3651,180
1,9,1,40,331310301001,0,0,3651,180
1,10,1,38,331310301001,0,0,3542,180
2,14,0,38,331310301001,0,0,3542,0
2,12,1,38,331310301001,0,0,3542,120
2,8,1,40,331310301001,1,1,3315,450
2,12,1,40,331310301001,1,1,3315,450
2,14,1,40,331310301001,1,1,3315,450
2,6,1,40,331310301001,1,1,3315,450
1,10,1,40,331310301001,1,1,3315,450
2,14,1,40,331310301001,1,1,3314,150
1,12,1,40,331310301001,1,1,3314,90
1,10,1,40,331310301001,1,1,3314,90
2,5,0,32,371110506001,0,0,3711,0
1,8,1,35,371110506001,0,0,3711,120
2,13,0,35,371110506001,0,0,3711,0
2,10,1,35,371110506001,0,0,3711,210
1,10,1,40,371110506001,1,0,3711,150
1,8,1,40,371110506001,1,0,3711,150
1,6,1,40,371110506001,1,0,3711,150
2,13,1,40,371110506001,1,0,3711,150
2,12,1,41,371110506001,0,0,3711,120
